nohup: ignoring input
Namespace(batch_size=8, class_num=2, cuda_num=1, encoder_type='resnet34', evaluate_step=100, gradient_accumulation_steps=4, lr=0.0001, model_type='FPN', num_epoch=50, path_img='/mnt/sda1/songzimeng/cv_project/img/', path_label='/mnt/sda1/songzimeng/cv_project/label/', save_dir='/mnt/sda1/songzimeng/cv_project/models/', save_interval=5, step_interval=10, step_save=1000, total_updates=50000, val_set=0, weight_decay=0.001)
/mnt/sda1/songzimeng/cv_project/models/val_0_FPNresnet34_2021-06-07-20-17-51 make!
cuda
device:  1
train: ['ds1', 'ds2', 'ds3', 'ds4', 'ds5', 'ds6', 'ds7', 'ds8', 'ds9', 'ds10']
valid: ['ds11', 'ds12', 'ds13']
get_images_and_labels 5418 5418
get_images_and_labels 293 293
epoch:  1
[epoch:1, iter:10] Loss: 0.970 | MIoU: 41.056% 
[epoch:29, iter:650] Loss: 0.018 | MIoU: 97.666% 
[epoch:29, iter:660] Loss: 0.018 | MIoU: 97.672% 
[epoch:29, iter:670] Loss: 0.018 | MIoU: 97.670% 
Evaluate
[epoch:29, evaluate] Loss: 0.106 | MIoU: 91.925% 
Epoch 29 achieves best!
epoch:  30
[epoch:30, iter:10] Loss: 0.016 | MIoU: 97.850% 
[epoch:30, iter:20] Loss: 0.015 | MIoU: 97.838% 
[epoch:30, iter:30] Loss: 0.015 | MIoU: 97.916% 
[epoch:30, iter:40] Loss: 0.015 | MIoU: 97.875% 
[epoch:30, iter:50] Loss: 0.015 | MIoU: 97.904% 
[epoch:30, iter:60] Loss: 0.016 | MIoU: 97.850% 
[epoch:30, iter:70] Loss: 0.016 | MIoU: 97.882% 
[epoch:30, iter:80] Loss: 0.016 | MIoU: 97.904% 
[epoch:30, iter:90] Loss: 0.016 | MIoU: 97.919% 
[epoch:30, iter:100] Loss: 0.016 | MIoU: 97.924% 
[epoch:30, iter:110] Loss: 0.015 | MIoU: 97.904% 
[epoch:30, iter:120] Loss: 0.015 | MIoU: 97.915% 
[epoch:30, iter:130] Loss: 0.015 | MIoU: 97.922% 
[epoch:30, iter:140] Loss: 0.016 | MIoU: 97.913% 
[epoch:30, iter:150] Loss: 0.016 | MIoU: 97.904% 
[epoch:30, iter:160] Loss: 0.016 | MIoU: 97.908% 
[epoch:30, iter:170] Loss: 0.016 | MIoU: 97.914% 
[epoch:30, iter:180] Loss: 0.016 | MIoU: 97.920% 
[epoch:30, iter:190] Loss: 0.016 | MIoU: 97.911% 
[epoch:30, iter:200] Loss: 0.016 | MIoU: 97.911% 
[epoch:30, iter:210] Loss: 0.016 | MIoU: 97.910% 
[epoch:30, iter:220] Loss: 0.016 | MIoU: 97.909% 
[epoch:30, iter:230] Loss: 0.016 | MIoU: 97.915% 
[epoch:30, iter:240] Loss: 0.016 | MIoU: 97.919% 
[epoch:30, iter:250] Loss: 0.016 | MIoU: 97.927% 
[epoch:30, iter:260] Loss: 0.016 | MIoU: 97.933% 
[epoch:30, iter:270] Loss: 0.016 | MIoU: 97.937% 
[epoch:30, iter:280] Loss: 0.016 | MIoU: 97.937% 
[epoch:30, iter:290] Loss: 0.016 | MIoU: 97.926% 
[epoch:30, iter:300] Loss: 0.016 | MIoU: 97.931% 
[epoch:30, iter:310] Loss: 0.016 | MIoU: 97.929% 
[epoch:30, iter:320] Loss: 0.016 | MIoU: 97.926% 
[epoch:30, iter:330] Loss: 0.016 | MIoU: 97.924% 
[epoch:30, iter:340] Loss: 0.016 | MIoU: 97.928% 
[epoch:30, iter:350] Loss: 0.015 | MIoU: 97.935% 
[epoch:30, iter:360] Loss: 0.016 | MIoU: 97.928% 
[epoch:30, iter:370] Loss: 0.016 | MIoU: 97.926% 
[epoch:30, iter:380] Loss: 0.016 | MIoU: 97.926% 
[epoch:30, iter:390] Loss: 0.016 | MIoU: 97.925% 
[epoch:30, iter:400] Loss: 0.016 | MIoU: 97.923% 
[epoch:30, iter:410] Loss: 0.016 | MIoU: 97.924% 
[epoch:30, iter:420] Loss: 0.016 | MIoU: 97.922% 
[epoch:30, iter:430] Loss: 0.016 | MIoU: 97.924% 
[epoch:30, iter:440] Loss: 0.016 | MIoU: 97.916% 
[epoch:30, iter:450] Loss: 0.016 | MIoU: 97.916% 
[epoch:30, iter:460] Loss: 0.016 | MIoU: 97.918% 
[epoch:30, iter:470] Loss: 0.016 | MIoU: 97.918% 
[epoch:30, iter:480] Loss: 0.016 | MIoU: 97.921% 
[epoch:30, iter:490] Loss: 0.016 | MIoU: 97.926% 
[epoch:30, iter:500] Loss: 0.016 | MIoU: 97.926% 
[epoch:30, iter:510] Loss: 0.015 | MIoU: 97.935% 
[epoch:30, iter:520] Loss: 0.016 | MIoU: 97.934% 
[epoch:30, iter:530] Loss: 0.016 | MIoU: 97.933% 
[epoch:30, iter:540] Loss: 0.015 | MIoU: 97.937% 
[epoch:30, iter:550] Loss: 0.016 | MIoU: 97.939% 
[epoch:30, iter:560] Loss: 0.016 | MIoU: 97.938% 
[epoch:30, iter:570] Loss: 0.016 | MIoU: 97.936% 
[epoch:30, iter:580] Loss: 0.016 | MIoU: 97.935% 
[epoch:30, iter:590] Loss: 0.016 | MIoU: 97.934% 
[epoch:30, iter:600] Loss: 0.016 | MIoU: 97.934% 
[epoch:30, iter:610] Loss: 0.016 | MIoU: 97.934% 
[epoch:30, iter:620] Loss: 0.016 | MIoU: 97.935% 
[epoch:30, iter:630] Loss: 0.016 | MIoU: 97.938% 
[epoch:30, iter:640] Loss: 0.015 | MIoU: 97.938% 
[epoch:30, iter:650] Loss: 0.015 | MIoU: 97.937% 
[epoch:30, iter:660] Loss: 0.015 | MIoU: 97.939% 
[epoch:30, iter:670] Loss: 0.015 | MIoU: 97.936% 
Evaluate
[epoch:30, evaluate] Loss: 0.107 | MIoU: 92.077% 
Epoch 30 achieves best!
epoch:  31
[epoch:31, iter:10] Loss: 0.013 | MIoU: 98.105% 
[epoch:31, iter:20] Loss: 0.014 | MIoU: 98.061% 
[epoch:31, iter:30] Loss: 0.014 | MIoU: 98.069% 
[epoch:31, iter:40] Loss: 0.014 | MIoU: 98.026% 
[epoch:31, iter:50] Loss: 0.014 | MIoU: 98.051% 
[epoch:31, iter:60] Loss: 0.014 | MIoU: 98.033% 
[epoch:31, iter:70] Loss: 0.014 | MIoU: 98.040% 
[epoch:31, iter:80] Loss: 0.014 | MIoU: 98.028% 
[epoch:31, iter:90] Loss: 0.014 | MIoU: 98.055% 
[epoch:31, iter:100] Loss: 0.014 | MIoU: 98.043% 
[epoch:31, iter:110] Loss: 0.014 | MIoU: 98.043% 
[epoch:31, iter:120] Loss: 0.014 | MIoU: 98.041% 
[epoch:31, iter:130] Loss: 0.014 | MIoU: 98.053% 
[epoch:31, iter:140] Loss: 0.014 | MIoU: 98.046% 
[epoch:31, iter:150] Loss: 0.014 | MIoU: 98.037% 
[epoch:31, iter:160] Loss: 0.014 | MIoU: 98.029% 
[epoch:31, iter:170] Loss: 0.014 | MIoU: 98.044% 
[epoch:31, iter:180] Loss: 0.014 | MIoU: 98.047% 
[epoch:31, iter:190] Loss: 0.014 | MIoU: 98.048% 
[epoch:31, iter:200] Loss: 0.014 | MIoU: 98.043% 
[epoch:31, iter:210] Loss: 0.014 | MIoU: 98.042% 
[epoch:31, iter:220] Loss: 0.014 | MIoU: 98.042% 
[epoch:31, iter:230] Loss: 0.014 | MIoU: 98.044% 
[epoch:31, iter:240] Loss: 0.014 | MIoU: 98.043% 
[epoch:31, iter:250] Loss: 0.014 | MIoU: 98.045% 
[epoch:31, iter:260] Loss: 0.014 | MIoU: 98.045% 
[epoch:31, iter:270] Loss: 0.014 | MIoU: 98.038% 
[epoch:31, iter:280] Loss: 0.014 | MIoU: 98.029% 
[epoch:31, iter:290] Loss: 0.014 | MIoU: 98.029% 
[epoch:31, iter:300] Loss: 0.014 | MIoU: 98.027% 
[epoch:31, iter:310] Loss: 0.014 | MIoU: 98.032% 
[epoch:31, iter:320] Loss: 0.014 | MIoU: 98.035% 
[epoch:31, iter:330] Loss: 0.014 | MIoU: 98.043% 
[epoch:31, iter:340] Loss: 0.014 | MIoU: 98.045% 
[epoch:31, iter:350] Loss: 0.014 | MIoU: 98.049% 
[epoch:31, iter:360] Loss: 0.014 | MIoU: 98.045% 
[epoch:31, iter:370] Loss: 0.014 | MIoU: 98.054% 
[epoch:31, iter:380] Loss: 0.014 | MIoU: 98.054% 
[epoch:31, iter:390] Loss: 0.014 | MIoU: 98.061% 
[epoch:31, iter:400] Loss: 0.014 | MIoU: 98.054% 
[epoch:31, iter:410] Loss: 0.014 | MIoU: 98.057% 
[epoch:31, iter:420] Loss: 0.014 | MIoU: 98.056% 
[epoch:31, iter:430] Loss: 0.014 | MIoU: 98.058% 
[epoch:31, iter:440] Loss: 0.014 | MIoU: 98.063% 
[epoch:31, iter:450] Loss: 0.014 | MIoU: 98.064% 
[epoch:31, iter:460] Loss: 0.014 | MIoU: 98.061% 
[epoch:31, iter:470] Loss: 0.014 | MIoU: 98.059% 
[epoch:31, iter:480] Loss: 0.014 | MIoU: 98.057% 
[epoch:31, iter:490] Loss: 0.014 | MIoU: 98.055% 
[epoch:31, iter:500] Loss: 0.014 | MIoU: 98.058% 
[epoch:31, iter:510] Loss: 0.014 | MIoU: 98.059% 
[epoch:31, iter:520] Loss: 0.014 | MIoU: 98.058% 
[epoch:31, iter:530] Loss: 0.014 | MIoU: 98.030% 
[epoch:31, iter:540] Loss: 0.014 | MIoU: 98.023% 
[epoch:31, iter:550] Loss: 0.014 | MIoU: 98.014% 
[epoch:31, iter:560] Loss: 0.014 | MIoU: 98.011% 
[epoch:31, iter:570] Loss: 0.015 | MIoU: 98.008% 
[epoch:31, iter:580] Loss: 0.015 | MIoU: 98.006% 
[epoch:31, iter:590] Loss: 0.015 | MIoU: 98.001% 
[epoch:31, iter:600] Loss: 0.015 | MIoU: 97.988% 
[epoch:31, iter:610] Loss: 0.015 | MIoU: 97.983% 
[epoch:31, iter:620] Loss: 0.015 | MIoU: 97.970% 
[epoch:31, iter:630] Loss: 0.015 | MIoU: 97.971% 
[epoch:31, iter:640] Loss: 0.015 | MIoU: 97.963% 
[epoch:31, iter:650] Loss: 0.015 | MIoU: 97.961% 
[epoch:31, iter:660] Loss: 0.015 | MIoU: 97.953% 
[epoch:31, iter:670] Loss: 0.015 | MIoU: 97.952% 
Evaluate
[epoch:31, evaluate] Loss: 0.134 | MIoU: 90.638% 
epoch:  32
[epoch:32, iter:10] Loss: 0.020 | MIoU: 97.674% 
[epoch:32, iter:20] Loss: 0.020 | MIoU: 97.485% 
[epoch:32, iter:30] Loss: 0.019 | MIoU: 97.611% 
[epoch:32, iter:40] Loss: 0.018 | MIoU: 97.678% 
[epoch:32, iter:50] Loss: 0.018 | MIoU: 97.654% 
[epoch:32, iter:60] Loss: 0.018 | MIoU: 97.703% 
[epoch:32, iter:70] Loss: 0.018 | MIoU: 97.711% 
[epoch:32, iter:80] Loss: 0.017 | MIoU: 97.735% 
[epoch:32, iter:90] Loss: 0.017 | MIoU: 97.753% 
[epoch:32, iter:100] Loss: 0.017 | MIoU: 97.753% 
[epoch:32, iter:110] Loss: 0.017 | MIoU: 97.786% 
[epoch:32, iter:120] Loss: 0.017 | MIoU: 97.807% 
[epoch:32, iter:130] Loss: 0.016 | MIoU: 97.816% 
[epoch:32, iter:140] Loss: 0.016 | MIoU: 97.816% 
[epoch:32, iter:150] Loss: 0.016 | MIoU: 97.823% 
[epoch:32, iter:160] Loss: 0.016 | MIoU: 97.842% 
[epoch:32, iter:170] Loss: 0.016 | MIoU: 97.857% 
[epoch:32, iter:180] Loss: 0.016 | MIoU: 97.855% 
[epoch:32, iter:190] Loss: 0.016 | MIoU: 97.852% 
[epoch:32, iter:200] Loss: 0.016 | MIoU: 97.869% 
[epoch:32, iter:210] Loss: 0.016 | MIoU: 97.880% 
[epoch:32, iter:220] Loss: 0.016 | MIoU: 97.886% 
[epoch:32, iter:230] Loss: 0.016 | MIoU: 97.881% 
[epoch:32, iter:240] Loss: 0.016 | MIoU: 97.882% 
[epoch:32, iter:250] Loss: 0.016 | MIoU: 97.886% 
[epoch:32, iter:260] Loss: 0.016 | MIoU: 97.882% 
[epoch:32, iter:270] Loss: 0.016 | MIoU: 97.884% 
[epoch:32, iter:280] Loss: 0.016 | MIoU: 97.885% 
[epoch:32, iter:290] Loss: 0.016 | MIoU: 97.891% 
[epoch:32, iter:300] Loss: 0.016 | MIoU: 97.903% 
[epoch:32, iter:310] Loss: 0.016 | MIoU: 97.907% 
[epoch:32, iter:320] Loss: 0.016 | MIoU: 97.913% 
[epoch:32, iter:330] Loss: 0.016 | MIoU: 97.914% 
[epoch:32, iter:340] Loss: 0.016 | MIoU: 97.919% 
[epoch:32, iter:350] Loss: 0.016 | MIoU: 97.918% 
[epoch:32, iter:360] Loss: 0.016 | MIoU: 97.908% 
[epoch:32, iter:370] Loss: 0.016 | MIoU: 97.912% 
[epoch:32, iter:380] Loss: 0.016 | MIoU: 97.912% 
[epoch:32, iter:390] Loss: 0.016 | MIoU: 97.918% 
[epoch:32, iter:400] Loss: 0.016 | MIoU: 97.912% 
[epoch:32, iter:410] Loss: 0.016 | MIoU: 97.915% 
[epoch:32, iter:420] Loss: 0.016 | MIoU: 97.919% 
[epoch:32, iter:430] Loss: 0.016 | MIoU: 97.911% 
[epoch:32, iter:440] Loss: 0.016 | MIoU: 97.909% 
[epoch:32, iter:450] Loss: 0.016 | MIoU: 97.907% 
[epoch:32, iter:460] Loss: 0.016 | MIoU: 97.911% 
[epoch:32, iter:470] Loss: 0.016 | MIoU: 97.913% 
[epoch:32, iter:480] Loss: 0.016 | MIoU: 97.915% 
[epoch:32, iter:490] Loss: 0.016 | MIoU: 97.921% 
[epoch:32, iter:500] Loss: 0.016 | MIoU: 97.924% 
[epoch:32, iter:510] Loss: 0.016 | MIoU: 97.921% 
[epoch:32, iter:520] Loss: 0.015 | MIoU: 97.922% 
[epoch:32, iter:530] Loss: 0.015 | MIoU: 97.927% 
[epoch:32, iter:540] Loss: 0.015 | MIoU: 97.925% 
[epoch:32, iter:550] Loss: 0.015 | MIoU: 97.928% 
[epoch:32, iter:560] Loss: 0.015 | MIoU: 97.923% 
[epoch:32, iter:570] Loss: 0.015 | MIoU: 97.924% 
[epoch:32, iter:580] Loss: 0.015 | MIoU: 97.926% 
[epoch:32, iter:590] Loss: 0.015 | MIoU: 97.928% 
[epoch:32, iter:600] Loss: 0.015 | MIoU: 97.929% 
[epoch:32, iter:610] Loss: 0.015 | MIoU: 97.928% 
[epoch:32, iter:620] Loss: 0.015 | MIoU: 97.922% 
[epoch:32, iter:630] Loss: 0.015 | MIoU: 97.926% 
[epoch:32, iter:640] Loss: 0.015 | MIoU: 97.928% 
[epoch:32, iter:650] Loss: 0.015 | MIoU: 97.926% 
[epoch:32, iter:660] Loss: 0.015 | MIoU: 97.929% 
[epoch:32, iter:670] Loss: 0.015 | MIoU: 97.928% 
Evaluate
[epoch:32, evaluate] Loss: 0.115 | MIoU: 92.002% 
epoch:  33
[epoch:33, iter:10] Loss: 0.014 | MIoU: 98.059% 
[epoch:33, iter:20] Loss: 0.015 | MIoU: 97.959% 
[epoch:33, iter:30] Loss: 0.015 | MIoU: 98.037% 
[epoch:33, iter:40] Loss: 0.015 | MIoU: 98.032% 
[epoch:33, iter:50] Loss: 0.015 | MIoU: 98.023% 
[epoch:33, iter:60] Loss: 0.015 | MIoU: 98.028% 
[epoch:33, iter:70] Loss: 0.015 | MIoU: 98.010% 
[epoch:33, iter:80] Loss: 0.015 | MIoU: 97.992% 
[epoch:33, iter:90] Loss: 0.015 | MIoU: 97.992% 
[epoch:33, iter:100] Loss: 0.015 | MIoU: 97.976% 
[epoch:33, iter:110] Loss: 0.015 | MIoU: 97.991% 
[epoch:33, iter:120] Loss: 0.015 | MIoU: 97.991% 
[epoch:33, iter:130] Loss: 0.015 | MIoU: 97.979% 
[epoch:33, iter:140] Loss: 0.015 | MIoU: 97.961% 
[epoch:33, iter:150] Loss: 0.015 | MIoU: 97.947% 
[epoch:33, iter:160] Loss: 0.015 | MIoU: 97.960% 
[epoch:33, iter:170] Loss: 0.015 | MIoU: 97.941% 
[epoch:33, iter:180] Loss: 0.015 | MIoU: 97.892% 
[epoch:33, iter:190] Loss: 0.015 | MIoU: 97.905% 
[epoch:33, iter:200] Loss: 0.015 | MIoU: 97.900% 
[epoch:33, iter:210] Loss: 0.015 | MIoU: 97.903% 
[epoch:33, iter:220] Loss: 0.015 | MIoU: 97.915% 
[epoch:33, iter:230] Loss: 0.015 | MIoU: 97.909% 
[epoch:33, iter:240] Loss: 0.015 | MIoU: 97.915% 
[epoch:33, iter:250] Loss: 0.015 | MIoU: 97.913% 
[epoch:33, iter:260] Loss: 0.015 | MIoU: 97.916% 
[epoch:33, iter:270] Loss: 0.016 | MIoU: 97.913% 
[epoch:33, iter:280] Loss: 0.016 | MIoU: 97.916% 
[epoch:33, iter:290] Loss: 0.016 | MIoU: 97.908% 
[epoch:33, iter:300] Loss: 0.016 | MIoU: 97.902% 
[epoch:33, iter:310] Loss: 0.016 | MIoU: 97.886% 
[epoch:33, iter:320] Loss: 0.016 | MIoU: 97.870% 
[epoch:33, iter:330] Loss: 0.016 | MIoU: 97.860% 
[epoch:33, iter:340] Loss: 0.016 | MIoU: 97.849% 
[epoch:33, iter:350] Loss: 0.016 | MIoU: 97.844% 
[epoch:33, iter:360] Loss: 0.016 | MIoU: 97.846% 
[epoch:33, iter:370] Loss: 0.016 | MIoU: 97.841% 
[epoch:33, iter:380] Loss: 0.016 | MIoU: 97.839% 
[epoch:33, iter:390] Loss: 0.016 | MIoU: 97.836% 
[epoch:33, iter:400] Loss: 0.016 | MIoU: 97.817% 
[epoch:33, iter:410] Loss: 0.016 | MIoU: 97.803% 
[epoch:33, iter:420] Loss: 0.016 | MIoU: 97.790% 
[epoch:33, iter:430] Loss: 0.016 | MIoU: 97.781% 
[epoch:33, iter:440] Loss: 0.017 | MIoU: 97.749% 
[epoch:33, iter:450] Loss: 0.017 | MIoU: 97.741% 
[epoch:33, iter:460] Loss: 0.017 | MIoU: 97.728% 
[epoch:33, iter:470] Loss: 0.018 | MIoU: 97.667% 
[epoch:33, iter:480] Loss: 0.018 | MIoU: 97.627% 
[epoch:33, iter:490] Loss: 0.018 | MIoU: 97.601% 
[epoch:33, iter:500] Loss: 0.019 | MIoU: 97.562% 
[epoch:33, iter:510] Loss: 0.019 | MIoU: 97.492% 
[epoch:33, iter:520] Loss: 0.020 | MIoU: 97.397% 
[epoch:33, iter:530] Loss: 0.022 | MIoU: 97.197% 
[epoch:33, iter:540] Loss: 0.024 | MIoU: 97.008% 
[epoch:33, iter:550] Loss: 0.025 | MIoU: 96.902% 
[epoch:33, iter:560] Loss: 0.026 | MIoU: 96.759% 
[epoch:33, iter:570] Loss: 0.027 | MIoU: 96.612% 
[epoch:33, iter:580] Loss: 0.029 | MIoU: 96.495% 
[epoch:33, iter:590] Loss: 0.030 | MIoU: 96.390% 
[epoch:33, iter:600] Loss: 0.030 | MIoU: 96.273% 
[epoch:33, iter:610] Loss: 0.031 | MIoU: 96.182% 
[epoch:33, iter:620] Loss: 0.032 | MIoU: 96.080% 
[epoch:33, iter:630] Loss: 0.033 | MIoU: 95.967% 
[epoch:33, iter:640] Loss: 0.033 | MIoU: 95.884% 
[epoch:33, iter:650] Loss: 0.034 | MIoU: 95.782% 
[epoch:33, iter:660] Loss: 0.035 | MIoU: 95.688% 
[epoch:33, iter:670] Loss: 0.036 | MIoU: 95.552% 
Evaluate
[epoch:33, evaluate] Loss: 0.141 | MIoU: 83.360% 
epoch:  34
[epoch:34, iter:10] Loss: 0.087 | MIoU: 89.248% 
[epoch:34, iter:20] Loss: 0.095 | MIoU: 88.665% 
[epoch:34, iter:30] Loss: 0.096 | MIoU: 88.982% 
[epoch:34, iter:40] Loss: 0.088 | MIoU: 89.506% 
[epoch:34, iter:50] Loss: 0.086 | MIoU: 89.535% 
[epoch:34, iter:60] Loss: 0.085 | MIoU: 89.684% 
[epoch:34, iter:70] Loss: 0.088 | MIoU: 89.367% 
[epoch:34, iter:80] Loss: 0.085 | MIoU: 89.682% 
[epoch:34, iter:90] Loss: 0.085 | MIoU: 89.895% 
[epoch:34, iter:100] Loss: 0.086 | MIoU: 89.858% 
[epoch:34, iter:110] Loss: 0.087 | MIoU: 89.855% 
[epoch:34, iter:120] Loss: 0.086 | MIoU: 90.003% 
[epoch:34, iter:130] Loss: 0.084 | MIoU: 90.179% 
[epoch:34, iter:140] Loss: 0.083 | MIoU: 90.338% 
[epoch:34, iter:150] Loss: 0.081 | MIoU: 90.498% 
[epoch:34, iter:160] Loss: 0.079 | MIoU: 90.683% 
[epoch:34, iter:170] Loss: 0.078 | MIoU: 90.897% 
[epoch:34, iter:180] Loss: 0.076 | MIoU: 91.047% 
[epoch:34, iter:190] Loss: 0.076 | MIoU: 91.080% 
[epoch:34, iter:200] Loss: 0.075 | MIoU: 91.198% 
[epoch:34, iter:210] Loss: 0.074 | MIoU: 91.332% 
[epoch:34, iter:220] Loss: 0.074 | MIoU: 91.319% 
[epoch:34, iter:230] Loss: 0.073 | MIoU: 91.386% 
[epoch:34, iter:240] Loss: 0.073 | MIoU: 91.437% 
[epoch:34, iter:250] Loss: 0.071 | MIoU: 91.530% 
[epoch:34, iter:260] Loss: 0.071 | MIoU: 91.560% 
[epoch:34, iter:270] Loss: 0.071 | MIoU: 91.565% 
[epoch:34, iter:280] Loss: 0.071 | MIoU: 91.626% 
[epoch:34, iter:290] Loss: 0.070 | MIoU: 91.642% 
[epoch:34, iter:300] Loss: 0.070 | MIoU: 91.665% 
[epoch:34, iter:310] Loss: 0.070 | MIoU: 91.646% 
[epoch:34, iter:320] Loss: 0.069 | MIoU: 91.729% 
[epoch:34, iter:330] Loss: 0.069 | MIoU: 91.777% 
[epoch:34, iter:340] Loss: 0.068 | MIoU: 91.868% 
[epoch:34, iter:350] Loss: 0.068 | MIoU: 91.933% 
[epoch:34, iter:360] Loss: 0.067 | MIoU: 91.971% 
[epoch:34, iter:370] Loss: 0.067 | MIoU: 92.023% 
[epoch:34, iter:380] Loss: 0.067 | MIoU: 92.020% 
[epoch:34, iter:390] Loss: 0.066 | MIoU: 92.069% 
[epoch:34, iter:400] Loss: 0.066 | MIoU: 92.095% 
[epoch:34, iter:410] Loss: 0.066 | MIoU: 92.087% 
[epoch:34, iter:420] Loss: 0.066 | MIoU: 92.113% 
[epoch:34, iter:430] Loss: 0.066 | MIoU: 92.161% 
[epoch:34, iter:440] Loss: 0.065 | MIoU: 92.182% 
[epoch:34, iter:450] Loss: 0.065 | MIoU: 92.207% 
[epoch:34, iter:460] Loss: 0.065 | MIoU: 92.267% 
[epoch:34, iter:470] Loss: 0.064 | MIoU: 92.309% 
[epoch:34, iter:480] Loss: 0.064 | MIoU: 92.320% 
[epoch:34, iter:490] Loss: 0.063 | MIoU: 92.388% 
[epoch:34, iter:500] Loss: 0.063 | MIoU: 92.420% 
[epoch:34, iter:510] Loss: 0.063 | MIoU: 92.478% 
[epoch:34, iter:520] Loss: 0.063 | MIoU: 92.475% 
[epoch:34, iter:530] Loss: 0.062 | MIoU: 92.510% 
[epoch:34, iter:540] Loss: 0.062 | MIoU: 92.547% 
[epoch:34, iter:550] Loss: 0.062 | MIoU: 92.595% 
[epoch:34, iter:560] Loss: 0.061 | MIoU: 92.632% 
[epoch:34, iter:570] Loss: 0.061 | MIoU: 92.670% 
[epoch:34, iter:580] Loss: 0.061 | MIoU: 92.720% 
[epoch:34, iter:590] Loss: 0.060 | MIoU: 92.764% 
[epoch:34, iter:600] Loss: 0.060 | MIoU: 92.797% 
[epoch:34, iter:610] Loss: 0.060 | MIoU: 92.822% 
[epoch:34, iter:620] Loss: 0.059 | MIoU: 92.862% 
[epoch:34, iter:630] Loss: 0.059 | MIoU: 92.913% 
[epoch:34, iter:640] Loss: 0.059 | MIoU: 92.937% 
[epoch:34, iter:650] Loss: 0.059 | MIoU: 92.985% 
[epoch:34, iter:660] Loss: 0.058 | MIoU: 93.021% 
[epoch:34, iter:670] Loss: 0.058 | MIoU: 93.042% 
Evaluate
[epoch:34, evaluate] Loss: 0.094 | MIoU: 90.445% 
epoch:  35
[epoch:35, iter:10] Loss: 0.036 | MIoU: 94.767% 
[epoch:35, iter:20] Loss: 0.038 | MIoU: 94.718% 
[epoch:35, iter:30] Loss: 0.036 | MIoU: 95.095% 
[epoch:35, iter:40] Loss: 0.035 | MIoU: 95.375% 
[epoch:35, iter:50] Loss: 0.034 | MIoU: 95.467% 
[epoch:35, iter:60] Loss: 0.034 | MIoU: 95.438% 
[epoch:35, iter:70] Loss: 0.034 | MIoU: 95.590% 
[epoch:35, iter:80] Loss: 0.033 | MIoU: 95.684% 
[epoch:35, iter:90] Loss: 0.033 | MIoU: 95.782% 
[epoch:35, iter:100] Loss: 0.033 | MIoU: 95.714% 
[epoch:35, iter:110] Loss: 0.033 | MIoU: 95.814% 
[epoch:35, iter:120] Loss: 0.032 | MIoU: 95.885% 
[epoch:35, iter:130] Loss: 0.032 | MIoU: 95.896% 
[epoch:35, iter:140] Loss: 0.032 | MIoU: 95.918% 
[epoch:35, iter:150] Loss: 0.032 | MIoU: 95.926% 
[epoch:35, iter:160] Loss: 0.032 | MIoU: 95.977% 
[epoch:35, iter:170] Loss: 0.031 | MIoU: 95.997% 
[epoch:35, iter:180] Loss: 0.031 | MIoU: 96.033% 
[epoch:35, iter:190] Loss: 0.031 | MIoU: 96.083% 
[epoch:35, iter:200] Loss: 0.031 | MIoU: 96.081% 
[epoch:35, iter:210] Loss: 0.031 | MIoU: 96.097% 
[epoch:35, iter:220] Loss: 0.031 | MIoU: 96.139% 
[epoch:35, iter:230] Loss: 0.031 | MIoU: 96.127% 
[epoch:35, iter:240] Loss: 0.031 | MIoU: 96.132% 
[epoch:35, iter:250] Loss: 0.031 | MIoU: 96.127% 
[epoch:35, iter:260] Loss: 0.031 | MIoU: 96.143% 
[epoch:35, iter:270] Loss: 0.031 | MIoU: 96.111% 
[epoch:35, iter:280] Loss: 0.030 | MIoU: 96.144% 
[epoch:35, iter:290] Loss: 0.030 | MIoU: 96.155% 
[epoch:35, iter:300] Loss: 0.030 | MIoU: 96.164% 
[epoch:35, iter:310] Loss: 0.030 | MIoU: 96.158% 
[epoch:35, iter:320] Loss: 0.030 | MIoU: 96.171% 
[epoch:35, iter:330] Loss: 0.030 | MIoU: 96.133% 
[epoch:35, iter:340] Loss: 0.030 | MIoU: 96.138% 
[epoch:35, iter:350] Loss: 0.030 | MIoU: 96.153% 
[epoch:35, iter:360] Loss: 0.030 | MIoU: 96.133% 
[epoch:35, iter:370] Loss: 0.031 | MIoU: 96.078% 
[epoch:35, iter:380] Loss: 0.031 | MIoU: 96.063% 
[epoch:35, iter:390] Loss: 0.031 | MIoU: 96.066% 
[epoch:35, iter:400] Loss: 0.031 | MIoU: 96.042% 
[epoch:35, iter:410] Loss: 0.031 | MIoU: 96.019% 
[epoch:35, iter:420] Loss: 0.032 | MIoU: 95.982% 
[epoch:35, iter:430] Loss: 0.032 | MIoU: 95.981% 
[epoch:35, iter:440] Loss: 0.032 | MIoU: 95.976% 
[epoch:35, iter:450] Loss: 0.032 | MIoU: 95.972% 
[epoch:35, iter:460] Loss: 0.032 | MIoU: 95.985% 
[epoch:35, iter:470] Loss: 0.032 | MIoU: 95.982% 
[epoch:35, iter:480] Loss: 0.032 | MIoU: 95.988% 
[epoch:35, iter:490] Loss: 0.032 | MIoU: 95.967% 
[epoch:35, iter:500] Loss: 0.032 | MIoU: 95.964% 
[epoch:35, iter:510] Loss: 0.032 | MIoU: 95.948% 
